2.69193e+06	2.69193e+06
2.72151e+06	2.72151e+06
2.75109e+06	2.75109e+06
2.78068e+06	2.78068e+06
2.81026e+06	2.81026e+06
2.83984e+06	2.83984e+06
2.86942e+06	2.86942e+06
2.89901e+06	2.89901e+06
2.92859e+06	2.92859e+06
2.95816e+06	2.95816e+06
2.98774e+06	2.98774e+06
3.01732e+06	3.01732e+06
3.0469e+06	3.0469e+06
3.07648e+06	3.07648e+06
3.10606e+06	3.10606e+06
3.13564e+06	3.13564e+06
3.16522e+06	3.16522e+06
3.1948e+06	3.1948e+06
3.22439e+06	3.22439e+06
3.25396e+06	3.25396e+06
3.28355e+06	3.28355e+06
3.31313e+06	3.31313e+06
3.34271e+06	3.34271e+06
3.37229e+06	3.37229e+06
3.40188e+06	3.40188e+06
3.43145e+06	3.43145e+06
3.46104e+06	3.46104e+06
3.49062e+06	3.49062e+06
3.52021e+06	3.52021e+06
3.54979e+06	3.54979e+06
3.57937e+06	3.57937e+06
3.60896e+06	3.60896e+06
3.63854e+06	3.63854e+06
3.66812e+06	3.66812e+06
3.6977e+06	3.6977e+06
3.72728e+06	3.72728e+06
3.75687e+06	3.75687e+06
3.78645e+06	3.78645e+06
3.81602e+06	3.81602e+06
3.8456e+06	3.8456e+06
3.87519e+06	3.87519e+06
3.90476e+06	3.90476e+06
3.93435e+06	3.93435e+06
3.96394e+06	3.96394e+06
3.99351e+06	3.99351e+06
4.0231e+06	4.0231e+06
4.05268e+06	4.05268e+06
4.08226e+06	4.08226e+06
4.11185e+06	4.11185e+06
4.14143e+06	4.14143e+06
4.17102e+06	4.17102e+06
4.2006e+06	4.2006e+06
4.23018e+06	4.23018e+06
4.25976e+06	4.25976e+06
4.28934e+06	4.28934e+06
4.31893e+06	4.31893e+06
4.3485e+06	4.3485e+06
4.37808e+06	4.37808e+06
4.40767e+06	4.40767e+06
4.43725e+06	4.43725e+06
4.46683e+06	4.46683e+06
4.49642e+06	4.49642e+06
4.52599e+06	4.52599e+06
4.55557e+06	4.55557e+06
4.58516e+06	4.58516e+06
4.61474e+06	4.61474e+06
4.64431e+06	4.64431e+06
4.6739e+06	4.6739e+06
4.70348e+06	4.70348e+06
29585	29585
59163	59163
88748	88748
118326	118326
147911	147911
177496	177496
207074	207074
236659	236659
266237	266237
295822	295822
325400	325400
354978	354978
384556	384556
414134	414134
443719	443719
473304	473304
502882	502882
532467	532467
562045	562045
591623	591623
621201	621201
650779	650779
680357	680357
709942	709942
739527	739527
769112	769112
798690	798690
828268	828268
857853	857853
887431	887431
917009	917009
946587	946587
976165	976165
1.00575e+06	1.00575e+06
1.03534e+06	1.03534e+06
1.06492e+06	1.06492e+06
1.0945e+06	1.0945e+06
1.12408e+06	1.12408e+06
1.15367e+06	1.15367e+06
1.18325e+06	1.18325e+06
1.21284e+06	1.21284e+06
1.24242e+06	1.24242e+06
1.27199e+06	1.27199e+06
1.30158e+06	1.30158e+06
1.33116e+06	1.33116e+06
1.36074e+06	1.36074e+06
1.39031e+06	1.39031e+06
1.4199e+06	1.4199e+06
1.44948e+06	1.44948e+06
1.47904e+06	1.47904e+06
1.50862e+06	1.50862e+06
1.5382e+06	1.5382e+06
1.56778e+06	1.56778e+06
1.59736e+06	1.59736e+06
1.62693e+06	1.62693e+06
1.65652e+06	1.65652e+06
1.6861e+06	1.6861e+06
1.71568e+06	1.71568e+06
1.74525e+06	1.74525e+06
1.77484e+06	1.77484e+06
1.80442e+06	1.80442e+06
1.834e+06	1.834e+06
1.86358e+06	1.86358e+06
1.89316e+06	1.89316e+06
1.92274e+06	1.92274e+06
1.95231e+06	1.95231e+06
1.9819e+06	1.9819e+06
2.01148e+06	2.01148e+06
2.04106e+06	2.04106e+06
2.07064e+06	2.07064e+06
2.10022e+06	2.10022e+06
2.1298e+06	2.1298e+06
2.15938e+06	2.15938e+06
2.18896e+06	2.18896e+06
2.21854e+06	2.21854e+06
2.24812e+06	2.24812e+06
2.2777e+06	2.2777e+06
2.30728e+06	2.30728e+06
2.33687e+06	2.33687e+06
2.36645e+06	2.36645e+06
2.39602e+06	2.39602e+06
2.4256e+06	2.4256e+06
2.45518e+06	2.45518e+06
2.48477e+06	2.48477e+06
2.51434e+06	2.51434e+06
2.54392e+06	2.54392e+06
2.5735e+06	2.5735e+06
2.60308e+06	2.60308e+06
2.63266e+06	2.63266e+06
2.66224e+06	2.66224e+06
2.69179e+06	2.69179e+06
2.72137e+06	2.72137e+06
2.75096e+06	2.75096e+06
2.78054e+06	2.78054e+06
2.81011e+06	2.81011e+06
2.8397e+06	2.8397e+06
2.86928e+06	2.86928e+06
2.89886e+06	2.89886e+06
2.92843e+06	2.92843e+06
2.95801e+06	2.95801e+06
2.98759e+06	2.98759e+06
3.01717e+06	3.01717e+06
3.04674e+06	3.04674e+06
3.07632e+06	3.07632e+06
3.1059e+06	3.1059e+06
3.13548e+06	3.13548e+06
3.16506e+06	3.16506e+06
3.19464e+06	3.19464e+06
3.22422e+06	3.22422e+06
3.2538e+06	3.2538e+06
3.28338e+06	3.28338e+06
3.31297e+06	3.31297e+06
3.34255e+06	3.34255e+06
3.37214e+06	3.37214e+06
3.40172e+06	3.40172e+06
3.4313e+06	3.4313e+06
3.46089e+06	3.46089e+06
3.49047e+06	3.49047e+06
3.52006e+06	3.52006e+06
3.54963e+06	3.54963e+06
3.57922e+06	3.57922e+06
3.6088e+06	3.6088e+06
3.63838e+06	3.63838e+06
3.66795e+06	3.66795e+06
3.69753e+06	3.69753e+06
3.72711e+06	3.72711e+06
3.75669e+06	3.75669e+06
3.78627e+06	3.78627e+06
3.81586e+06	3.81586e+06
3.84544e+06	3.84544e+06
3.87502e+06	3.87502e+06
3.9046e+06	3.9046e+06
3.93418e+06	3.93418e+06
3.96376e+06	3.96376e+06
3.99335e+06	3.99335e+06
4.02293e+06	4.02293e+06
4.05252e+06	4.05252e+06
4.08209e+06	4.08209e+06
4.11167e+06	4.11167e+06
4.14125e+06	4.14125e+06
4.17084e+06	4.17084e+06
4.20042e+06	4.20042e+06
4.23e+06	4.23e+06
4.25958e+06	4.25958e+06
4.28916e+06	4.28916e+06
4.31874e+06	4.31874e+06
4.34832e+06	4.34832e+06
4.3779e+06	4.3779e+06
4.40748e+06	4.40748e+06
4.43706e+06	4.43706e+06
4.46664e+06	4.46664e+06
4.49622e+06	4.49622e+06
4.5258e+06	4.5258e+06
4.55538e+06	4.55538e+06
4.58496e+06	4.58496e+06
4.61454e+06	4.61454e+06
4.64412e+06	4.64412e+06
4.6737e+06	4.6737e+06
4.70328e+06	4.70328e+06
4.73286e+06	4.73286e+06
4.76244e+06	4.76244e+06
4.79202e+06	4.79202e+06
4.82159e+06	4.82159e+06
4.85117e+06	4.85117e+06
4.88075e+06	4.88075e+06
4.91033e+06	4.91033e+06
4.9399e+06	4.9399e+06
4.96948e+06	4.96948e+06
4.99906e+06	4.99906e+06
5.02865e+06	5.02865e+06
5.05822e+06	5.05822e+06
5.0878e+06	5.0878e+06
5.11739e+06	5.11739e+06
5.14697e+06	5.14697e+06
5.17655e+06	5.17655e+06
5.20613e+06	5.20613e+06
5.23571e+06	5.23571e+06
5.26528e+06	5.26528e+06
5.29486e+06	5.29486e+06
5.32444e+06	5.32444e+06
5.35402e+06	5.35402e+06
5.3836e+06	5.3836e+06
5.41318e+06	5.41318e+06
5.44277e+06	5.44277e+06
5.47234e+06	5.47234e+06
5.50193e+06	5.50193e+06
5.53151e+06	5.53151e+06
5.56109e+06	5.56109e+06
5.59067e+06	5.59067e+06
5.62025e+06	5.62025e+06
5.64983e+06	5.64983e+06
5.6794e+06	5.6794e+06
5.70898e+06	5.70898e+06
5.73856e+06	5.73856e+06
5.76814e+06	5.76814e+06
5.79772e+06	5.79772e+06
5.8273e+06	5.8273e+06
5.85689e+06	5.85689e+06
5.88646e+06	5.88646e+06
5.91605e+06	5.91605e+06
5.94563e+06	5.94563e+06
5.97521e+06	5.97521e+06
6.00479e+06	6.00479e+06
6.03438e+06	6.03438e+06
6.06396e+06	6.06396e+06
6.09354e+06	6.09354e+06
6.12312e+06	6.12312e+06
6.15269e+06	6.15269e+06
6.18227e+06	6.18227e+06
6.21185e+06	6.21185e+06
6.24143e+06	6.24143e+06
6.27101e+06	6.27101e+06
6.30059e+06	6.30059e+06
6.33017e+06	6.33017e+06
6.35975e+06	6.35975e+06
6.38932e+06	6.38932e+06
6.4189e+06	6.4189e+06
6.44848e+06	6.44848e+06
6.47806e+06	6.47806e+06
6.50764e+06	6.50764e+06
6.53722e+06	6.53722e+06
6.5668e+06	6.5668e+06
6.59638e+06	6.59638e+06
6.62596e+06	6.62596e+06
6.65553e+06	6.65553e+06
6.68511e+06	6.68511e+06
6.71466e+06	6.71466e+06
6.74424e+06	6.74424e+06
6.77383e+06	6.77383e+06
6.80341e+06	6.80341e+06
6.833e+06	6.833e+06
6.86258e+06	6.86258e+06
6.89216e+06	6.89216e+06
6.92173e+06	6.92173e+06
6.95131e+06	6.95131e+06
6.98089e+06	6.98089e+06
7.01047e+06	7.01047e+06
7.04004e+06	7.04004e+06
7.06962e+06	7.06962e+06
7.0992e+06	7.0992e+06
7.12878e+06	7.12878e+06
7.15836e+06	7.15836e+06
7.18794e+06	7.18794e+06
7.21752e+06	7.21752e+06
7.2471e+06	7.2471e+06
7.27669e+06	7.27669e+06
7.30627e+06	7.30627e+06
7.33585e+06	7.33585e+06
7.36542e+06	7.36542e+06
7.395e+06	7.395e+06
7.42458e+06	7.42458e+06
7.45416e+06	7.45416e+06
7.48374e+06	7.48374e+06
7.51332e+06	7.51332e+06
7.5429e+06	7.5429e+06
7.57248e+06	7.57248e+06
7.60206e+06	7.60206e+06
7.63165e+06	7.63165e+06
7.66123e+06	7.66123e+06
7.69081e+06	7.69081e+06
7.72039e+06	7.72039e+06
7.74997e+06	7.74997e+06
7.77954e+06	7.77954e+06
7.80912e+06	7.80912e+06
7.8387e+06	7.8387e+06
7.86828e+06	7.86828e+06
7.89786e+06	7.89786e+06
7.92744e+06	7.92744e+06
7.95702e+06	7.95702e+06
7.9866e+06	7.9866e+06
8.01618e+06	8.01618e+06
8.04575e+06	8.04575e+06
8.07533e+06	8.07533e+06
8.10491e+06	8.10491e+06
8.13449e+06	8.13449e+06
8.16407e+06	8.16407e+06
8.19365e+06	8.19365e+06
8.22323e+06	8.22323e+06
8.25281e+06	8.25281e+06
8.28238e+06	8.28238e+06
8.31196e+06	8.31196e+06
8.34155e+06	8.34155e+06
8.37112e+06	8.37112e+06
8.4007e+06	8.4007e+06
8.43028e+06	8.43028e+06
8.45986e+06	8.45986e+06
8.48944e+06	8.48944e+06
8.51902e+06	8.51902e+06
8.54859e+06	8.54859e+06
8.57817e+06	8.57817e+06
8.60776e+06	8.60776e+06
8.63733e+06	8.63733e+06
8.66691e+06	8.66691e+06
8.6965e+06	8.6965e+06
8.72608e+06	8.72608e+06
8.75565e+06	8.75565e+06
8.78523e+06	8.78523e+06
8.81481e+06	8.81481e+06
8.84436e+06	8.84436e+06
8.87393e+06	8.87393e+06
8.90351e+06	8.90351e+06
8.93309e+06	8.93309e+06
8.96267e+06	8.96267e+06
8.99225e+06	8.99225e+06
9.02182e+06	9.02182e+06
9.0514e+06	9.0514e+06
9.08098e+06	9.08098e+06
9.11056e+06	9.11056e+06
9.14014e+06	9.14014e+06
9.16971e+06	9.16971e+06
9.19929e+06	9.19929e+06
9.22887e+06	9.22887e+06
9.25845e+06	9.25845e+06
9.28803e+06	9.28803e+06
9.3176e+06	9.3176e+06
9.34718e+06	9.34718e+06
9.37676e+06	9.37676e+06
9.40634e+06	9.40634e+06
9.43592e+06	9.43592e+06
9.46549e+06	9.46549e+06
9.49507e+06	9.49507e+06
9.52465e+06	9.52465e+06
9.55423e+06	9.55423e+06
9.58381e+06	9.58381e+06
9.61338e+06	9.61338e+06
9.64297e+06	9.64297e+06
9.67255e+06	9.67255e+06
9.70214e+06	9.70214e+06
9.73172e+06	9.73172e+06
9.7613e+06	9.7613e+06
9.79088e+06	9.79088e+06
9.82046e+06	9.82046e+06
9.85004e+06	9.85004e+06
9.87961e+06	9.87961e+06
9.90919e+06	9.90919e+06
9.93877e+06	9.93877e+06
9.96835e+06	9.96835e+06
9.99793e+06	9.99793e+06
1.00275e+07	1.00275e+07
1.00571e+07	1.00571e+07
1.00867e+07	1.00867e+07
1.01162e+07	1.01162e+07
1.01458e+07	1.01458e+07
1.01754e+07	1.01754e+07
1.0205e+07	1.0205e+07
1.02346e+07	1.02346e+07
1.02641e+07	1.02641e+07
1.02937e+07	1.02937e+07
1.03233e+07	1.03233e+07
1.03529e+07	1.03529e+07
1.03824e+07	1.03824e+07
1.0412e+07	1.0412e+07
1.04416e+07	1.04416e+07
1.04712e+07	1.04712e+07
1.05008e+07	1.05008e+07
1.05303e+07	1.05303e+07
1.05599e+07	1.05599e+07
1.05895e+07	1.05895e+07
1.06191e+07	1.06191e+07
1.06486e+07	1.06486e+07
1.06782e+07	1.06782e+07
1.07078e+07	1.07078e+07
1.07374e+07	1.07374e+07
1.0767e+07	1.0767e+07
1.07965e+07	1.07965e+07
1.08261e+07	1.08261e+07
1.08557e+07	1.08557e+07
1.08853e+07	1.08853e+07
1.09149e+07	1.09149e+07
1.09444e+07	1.09444e+07
1.0974e+07	1.0974e+07
1.10036e+07	1.10036e+07
1.10332e+07	1.10332e+07
1.10627e+07	1.10627e+07
1.10923e+07	1.10923e+07
1.11219e+07	1.11219e+07
1.11515e+07	1.11515e+07
1.11811e+07	1.11811e+07
1.12106e+07	1.12106e+07
1.12402e+07	1.12402e+07
1.12698e+07	1.12698e+07
1.12994e+07	1.12994e+07
1.1329e+07	1.1329e+07
1.13585e+07	1.13585e+07
1.13881e+07	1.13881e+07
1.14177e+07	1.14177e+07
1.14473e+07	1.14473e+07
1.14768e+07	1.14768e+07
1.15064e+07	1.15064e+07
1.1536e+07	1.1536e+07
1.15656e+07	1.15656e+07
1.15952e+07	1.15952e+07
1.16247e+07	1.16247e+07
1.16543e+07	1.16543e+07
1.16839e+07	1.16839e+07
1.17135e+07	1.17135e+07
1.1743e+07	1.1743e+07
1.17726e+07	1.17726e+07
1.18022e+07	1.18022e+07
1.18318e+07	1.18318e+07
1.18614e+07	1.18614e+07
1.1891e+07	1.1891e+07
1.19206e+07	1.19206e+07
1.19501e+07	1.19501e+07
1.19797e+07	1.19797e+07
1.20093e+07	1.20093e+07
1.20389e+07	1.20389e+07
1.20685e+07	1.20685e+07
1.20981e+07	1.20981e+07
1.21277e+07	1.21277e+07
1.21573e+07	1.21573e+07
1.21869e+07	1.21869e+07
1.22165e+07	1.22165e+07
1.22461e+07	1.22461e+07
1.22757e+07	1.22757e+07
1.23052e+07	1.23052e+07
1.23348e+07	1.23348e+07
1.23644e+07	1.23644e+07
1.2394e+07	1.2394e+07
1.24236e+07	1.24236e+07
1.24532e+07	1.24532e+07
1.24828e+07	1.24828e+07
1.25124e+07	1.25124e+07
1.2542e+07	1.2542e+07
1.25716e+07	1.25716e+07
1.26012e+07	1.26012e+07
1.26308e+07	1.26308e+07
1.26604e+07	1.26604e+07
1.26899e+07	1.26899e+07
1.27195e+07	1.27195e+07
1.27491e+07	1.27491e+07
1.27787e+07	1.27787e+07
1.28083e+07	1.28083e+07
1.28379e+07	1.28379e+07
1.28675e+07	1.28675e+07
1.28971e+07	1.28971e+07
1.29267e+07	1.29267e+07
1.29562e+07	1.29562e+07
1.29858e+07	1.29858e+07
1.30154e+07	1.30154e+07
1.3045e+07	1.3045e+07
1.30746e+07	1.30746e+07
1.31042e+07	1.31042e+07
1.31338e+07	1.31338e+07
1.31634e+07	1.31634e+07
1.3193e+07	1.3193e+07
1.32226e+07	1.32226e+07
1.32522e+07	1.32522e+07
1.32818e+07	1.32818e+07
1.33113e+07	1.33113e+07
1.33409e+07	1.33409e+07
1.33705e+07	1.33705e+07
1.34001e+07	1.34001e+07
1.34297e+07	1.34297e+07
1.34593e+07	1.34593e+07
1.34889e+07	1.34889e+07
1.35185e+07	1.35185e+07
1.35481e+07	1.35481e+07
1.35777e+07	1.35777e+07
1.36073e+07	1.36073e+07
1.36369e+07	1.36369e+07
1.36664e+07	1.36664e+07
1.3696e+07	1.3696e+07
1.37256e+07	1.37256e+07
1.37552e+07	1.37552e+07
1.37848e+07	1.37848e+07
1.38144e+07	1.38144e+07
1.3844e+07	1.3844e+07
1.38736e+07	1.38736e+07
1.39032e+07	1.39032e+07
1.39328e+07	1.39328e+07
1.39624e+07	1.39624e+07
1.3992e+07	1.3992e+07
1.40216e+07	1.40216e+07
1.40511e+07	1.40511e+07
1.40807e+07	1.40807e+07
1.41103e+07	1.41103e+07
1.41399e+07	1.41399e+07
1.41695e+07	1.41695e+07
1.41991e+07	1.41991e+07
1.42287e+07	1.42287e+07
1.42583e+07	1.42583e+07
1.42879e+07	1.42879e+07
1.43175e+07	1.43175e+07
1.43471e+07	1.43471e+07
1.43767e+07	1.43767e+07
1.44062e+07	1.44062e+07
1.44358e+07	1.44358e+07
1.44654e+07	1.44654e+07
1.4495e+07	1.4495e+07
1.45246e+07	1.45246e+07
1.45542e+07	1.45542e+07
1.45838e+07	1.45838e+07
1.46134e+07	1.46134e+07
1.4643e+07	1.4643e+07
1.46726e+07	1.46726e+07
1.47022e+07	1.47022e+07
1.47318e+07	1.47318e+07
1.47614e+07	1.47614e+07
1.47909e+07	1.47909e+07
1.48205e+07	1.48205e+07
1.48501e+07	1.48501e+07
1.48797e+07	1.48797e+07
1.49093e+07	1.49093e+07
1.49389e+07	1.49389e+07
1.49685e+07	1.49685e+07
1.4998e+07	1.4998e+07
1.50276e+07	1.50276e+07
1.50572e+07	1.50572e+07
1.50868e+07	1.50868e+07
1.51164e+07	1.51164e+07
1.51459e+07	1.51459e+07
1.51755e+07	1.51755e+07
1.52051e+07	1.52051e+07
1.52347e+07	1.52347e+07
1.52643e+07	1.52643e+07
1.52939e+07	1.52939e+07
1.53235e+07	1.53235e+07
1.53531e+07	1.53531e+07
1.53827e+07	1.53827e+07
1.54123e+07	1.54123e+07
1.54418e+07	1.54418e+07
1.54714e+07	1.54714e+07
1.5501e+07	1.5501e+07
1.55306e+07	1.55306e+07
1.55602e+07	1.55602e+07
1.55898e+07	1.55898e+07
1.56194e+07	1.56194e+07
1.5649e+07	1.5649e+07
1.56786e+07	1.56786e+07
1.57082e+07	1.57082e+07
1.57377e+07	1.57377e+07
1.57673e+07	1.57673e+07
1.57969e+07	1.57969e+07
1.58265e+07	1.58265e+07
1.58561e+07	1.58561e+07
1.58857e+07	1.58857e+07
1.59153e+07	1.59153e+07
1.59449e+07	1.59449e+07
1.59744e+07	1.59744e+07
1.6004e+07	1.6004e+07
1.60336e+07	1.60336e+07
1.60632e+07	1.60632e+07
1.60928e+07	1.60928e+07
1.61224e+07	1.61224e+07
1.6152e+07	1.6152e+07
1.61816e+07	1.61816e+07
1.62111e+07	1.62111e+07
1.62407e+07	1.62407e+07
1.62703e+07	1.62703e+07
1.62999e+07	1.62999e+07
1.63295e+07	1.63295e+07
1.63591e+07	1.63591e+07
1.63887e+07	1.63887e+07
1.64182e+07	1.64182e+07
1.64478e+07	1.64478e+07
1.64774e+07	1.64774e+07
1.6507e+07	1.6507e+07
1.65366e+07	1.65366e+07
1.65662e+07	1.65662e+07
1.65958e+07	1.65958e+07
1.66254e+07	1.66254e+07
1.66549e+07	1.66549e+07
1.66845e+07	1.66845e+07
1.67141e+07	1.67141e+07
1.67437e+07	1.67437e+07
1.67732e+07	1.67732e+07
1.68028e+07	1.68028e+07
1.68324e+07	1.68324e+07
1.6862e+07	1.6862e+07
1.68916e+07	1.68916e+07
1.69212e+07	1.69212e+07
1.69507e+07	1.69507e+07
1.69803e+07	1.69803e+07
1.70099e+07	1.70099e+07
1.70395e+07	1.70395e+07
1.70691e+07	1.70691e+07
1.70987e+07	1.70987e+07
1.71282e+07	1.71282e+07
1.71578e+07	1.71578e+07
1.71874e+07	1.71874e+07
1.7217e+07	1.7217e+07
1.72466e+07	1.72466e+07
1.72762e+07	1.72762e+07
1.73058e+07	1.73058e+07
1.73354e+07	1.73354e+07
1.73649e+07	1.73649e+07
1.73945e+07	1.73945e+07
1.74241e+07	1.74241e+07
1.74537e+07	1.74537e+07
1.74833e+07	1.74833e+07
1.75129e+07	1.75129e+07
1.75425e+07	1.75425e+07
1.75721e+07	1.75721e+07
1.76016e+07	1.76016e+07
1.76312e+07	1.76312e+07
1.76608e+07	1.76608e+07
1.76904e+07	1.76904e+07
1.77199e+07	1.77199e+07
1.77495e+07	1.77495e+07
1.77791e+07	1.77791e+07
1.78087e+07	1.78087e+07
1.78383e+07	1.78383e+07
1.78678e+07	1.78678e+07
1.78974e+07	1.78974e+07
1.7927e+07	1.7927e+07
1.79566e+07	1.79566e+07
1.79862e+07	1.79862e+07
1.80157e+07	1.80157e+07
1.80453e+07	1.80453e+07
1.80749e+07	1.80749e+07
1.81045e+07	1.81045e+07
1.81341e+07	1.81341e+07
1.81637e+07	1.81637e+07
1.81932e+07	1.81932e+07
1.82228e+07	1.82228e+07
1.82524e+07	1.82524e+07
1.8282e+07	1.8282e+07
1.83116e+07	1.83116e+07
1.83412e+07	1.83412e+07
1.83707e+07	1.83707e+07
1.84003e+07	1.84003e+07
1.84299e+07	1.84299e+07
1.84595e+07	1.84595e+07
1.84891e+07	1.84891e+07
1.85186e+07	1.85186e+07
1.85482e+07	1.85482e+07
1.85778e+07	1.85778e+07
1.86074e+07	1.86074e+07
1.8637e+07	1.8637e+07
1.86665e+07	1.86665e+07
1.86961e+07	1.86961e+07
1.87257e+07	1.87257e+07
1.87553e+07	1.87553e+07
1.87848e+07	1.87848e+07
1.88144e+07	1.88144e+07
1.8844e+07	1.8844e+07
1.88736e+07	1.88736e+07
1.89032e+07	1.89032e+07
1.89328e+07	1.89328e+07
1.89624e+07	1.89624e+07
1.89919e+07	1.89919e+07
1.90215e+07	1.90215e+07
1.90511e+07	1.90511e+07
1.90807e+07	1.90807e+07
1.91103e+07	1.91103e+07
1.91399e+07	1.91399e+07
1.91694e+07	1.91694e+07
1.9199e+07	1.9199e+07
1.92286e+07	1.92286e+07
1.92582e+07	1.92582e+07
1.92878e+07	1.92878e+07
1.93174e+07	1.93174e+07
1.9347e+07	1.9347e+07
1.93766e+07	1.93766e+07
1.94061e+07	1.94061e+07
1.94357e+07	1.94357e+07
1.94653e+07	1.94653e+07
1.94949e+07	1.94949e+07
1.95245e+07	1.95245e+07
1.95541e+07	1.95541e+07
1.95836e+07	1.95836e+07
1.96132e+07	1.96132e+07
1.96428e+07	1.96428e+07
1.96724e+07	1.96724e+07
1.9702e+07	1.9702e+07
1.97316e+07	1.97316e+07
1.97612e+07	1.97612e+07
1.97908e+07	1.97908e+07
1.98203e+07	1.98203e+07
1.98499e+07	1.98499e+07
1.98795e+07	1.98795e+07
1.99091e+07	1.99091e+07
1.99386e+07	1.99386e+07
1.99682e+07	1.99682e+07
1.99978e+07	1.99978e+07
2.00274e+07	2.00274e+07
2.0057e+07	2.0057e+07
2.00866e+07	2.00866e+07
2.01162e+07	2.01162e+07
2.01458e+07	2.01458e+07
2.01753e+07	2.01753e+07
2.02049e+07	2.02049e+07
2.02345e+07	2.02345e+07
2.02641e+07	2.02641e+07
2.02937e+07	2.02937e+07
2.03233e+07	2.03233e+07
2.03529e+07	2.03529e+07
2.03825e+07	2.03825e+07
2.04121e+07	2.04121e+07
2.04416e+07	2.04416e+07
2.04712e+07	2.04712e+07
2.05008e+07	2.05008e+07
2.05304e+07	2.05304e+07
2.056e+07	2.056e+07
2.05895e+07	2.05895e+07
2.06191e+07	2.06191e+07
2.06487e+07	2.06487e+07
2.06783e+07	2.06783e+07
2.07079e+07	2.07079e+07
2.07375e+07	2.07375e+07
2.0767e+07	2.0767e+07
2.07966e+07	2.07966e+07
2.08262e+07	2.08262e+07
2.08558e+07	2.08558e+07
2.08854e+07	2.08854e+07
2.0915e+07	2.0915e+07
2.09446e+07	2.09446e+07
2.09742e+07	2.09742e+07
2.10037e+07	2.10037e+07
2.10333e+07	2.10333e+07
2.10629e+07	2.10629e+07
2.10925e+07	2.10925e+07
2.11221e+07	2.11221e+07
2.11516e+07	2.11516e+07
2.11812e+07	2.11812e+07
2.12108e+07	2.12108e+07
2.12404e+07	2.12404e+07
2.127e+07	2.127e+07
2.12996e+07	2.12996e+07
2.13292e+07	2.13292e+07
2.13587e+07	2.13587e+07
2.13883e+07	2.13883e+07
2.14179e+07	2.14179e+07
2.14475e+07	2.14475e+07
2.1477e+07	2.1477e+07
2.15066e+07	2.15066e+07
2.15362e+07	2.15362e+07
2.15657e+07	2.15657e+07
2.15953e+07	2.15953e+07
2.16249e+07	2.16249e+07
2.16545e+07	2.16545e+07
2.16841e+07	2.16841e+07
2.17136e+07	2.17136e+07
2.17432e+07	2.17432e+07
2.17728e+07	2.17728e+07
2.18024e+07	2.18024e+07
2.1832e+07	2.1832e+07
2.18616e+07	2.18616e+07
2.18912e+07	2.18912e+07
2.19207e+07	2.19207e+07
2.19503e+07	2.19503e+07
2.19799e+07	2.19799e+07
2.20095e+07	2.20095e+07
2.20391e+07	2.20391e+07
2.20686e+07	2.20686e+07
2.20982e+07	2.20982e+07
2.21278e+07	2.21278e+07
2.21574e+07	2.21574e+07
